,player_name,0304_salary_adjusted,0405_salary_adjusted,0506_salary_adjusted,0607_salary_adjusted,0708_salary_adjusted,0809_salary_adjusted,0910_salary_adjusted,1011_salary_adjusted,1112_salary_adjusted,1213_salary_adjusted,1314_salary_adjusted,1415_salary_adjusted,1516_salary_adjusted,1617_salary_adjusted,1718_salary_adjusted,1819_salary_adjusted,1920_salary_adjusted,2021_salary_adjusted,2122_salary_adjusted,2223_salary_adjusted,2324_salary,2425_salary_predicted,2526_salary_predicted,2627_salary_predicted
1182,Phil Pressey,,,,,,,,,,,"$622,026","$1,015,060","$1,259,235","$43,029",,,,,,,,,,
1183,Erik Murphy,,,,,,,,,,,"$578,120",,,,,,,,,,,,,
1184,Christapher Johnson,,,,,,,,,,,"$406,072","$1,412,256","$1,218,515",,,,,,,,,,,
1185,Dewayne Dedmon,,,,,,,,,,,"$325,648","$1,015,060","$1,176,209","$3,562,842","$8,346,618","$7,408,098","$15,424,249","$3,962,519","$5,732,516","$8,283,688","$2,748,674","$2,748,674",$0,$0
1186,Chris Smith,,,,,,,,,,,"$234,174",,,,,,,,,,,,,
1187,Mike Muscala,,,,,,,,,,,"$204,902","$1,015,060","$1,176,209","$1,248,711","$6,048,274","$5,879,443","$2,346,715","$2,624,111","$3,817,091","$3,500,000","$3,500,000",$0,$0,$0
1188,Troy Daniels,,,,,,,,,,,"$201,243","$1,015,060","$1,176,209","$4,097,564","$4,123,132","$3,831,678","$530,330",,,,,,,
1189,James Southerland,,,,,,,,,,,"$197,584",,,,,,,,,,,,,
1190,Chris Babb,,,,,,,,,,,"$175,630","$59,709",,,,,,,,,,,,
1191,Justin Hamilton,,,,,,,,,,,"$160,994","$1,015,059",,"$3,688,243","$1,209,654","$1,175,888",,,,,,,,
1192,Jorge Gutierrez,,,,,,,,,,,"$153,676","$1,194,187","$373,618",,,,,,,,,,,
1193,Arinze Onuaku,,,,,,,,,,,"$135,495","$59,709",,"$524,683",,,,,,,,,,
1194,Othyus Jeffers,,,,,,,,,,,"$132,016",,,,,,,,,,,,,
1195,Elias Harris,,,,,,,,,,,"$126,897",,,,,,,,,,,,,
1196,Casper Ware,,,,,,,,,,,"$87,814",,,,,,,,,,,,,
1197,Seth Curry,,,,,,,,,,,"$84,155","$59,709","$1,176,209","$3,562,842","$3,663,330","$3,286,608","$8,631,463","$9,004,889","$8,951,099","$8,496,653","$4,000,000","$4,000,000",$0,$0
1198,Willie Reed,,,,,,,,,,,"$73,179",,"$651,995",,"$1,779,864",,,,,,,,,
1199,James Nunnally,,,,,,,,,,,"$73,179",,,,,"$779,913",,"$123,760",,,,,,
1200,DJ Stephens,,,,,,,,,,,"$36,589",,,,,"$90,837",,,,,,,,
1201,Shane Edwards,,,,,,,,,,,"$36,589",,,,,,,,,,,,,
1202,Vander Blue,,,,,,,,,,,"$36,589","$59,709",,,"$93,445",,,,,,,,,
1203,Andrew Wiggins,,,,,,,,,,,,"$6,850,896","$7,150,412","$7,384,600","$9,162,315","$29,946,649","$31,817,869","$33,955,486","$34,440,406","$33,616,770","$24,330,357","$26,276,786","$28,223,215","$30,169,644"
1204,Nikola Mirotic,,,,,,,,,,,,"$6,595,242","$6,883,508","$7,109,027","$15,120,685","$14,698,607",,,,,,,,
1205,Jabari Parker,,,,,,,,,,,,"$6,129,733","$6,397,659","$6,607,266","$8,204,353","$23,517,772","$7,519,321","$7,966,156","$1,274,129",,,,,
1206,Kostas Papanikolaou,,,,,,,,,,,,"$5,964,515","$993,737",,,,,,,,,,,
1207,Joel Embiid,,,,,,,,,,,,"$5,504,497","$5,745,183","$5,933,350","$7,379,216","$29,946,649","$31,817,869","$33,955,486","$34,440,406","$33,616,770","$47,607,350","$51,415,938","$55,224,526","$59,033,114"
1208,Aaron Gordon,,,,,,,,,,,,"$4,962,954","$5,179,873","$5,349,575","$6,658,447","$25,388,504","$22,978,624","$20,845,875","$17,895,714","$20,690,909","$22,266,182","$23,841,455","$23,841,455",$0
1209,Dante Exum,,,,,,,,,,,,"$4,494,213","$4,690,703","$4,844,286","$6,039,062","$12,464,419","$11,105,459","$11,034,207",,,"$3,000,000","$3,150,000",$0,$0
1210,Marcus Smart,,,,,,,,,,,,"$4,081,864","$4,260,238","$4,399,926","$5,489,436","$13,123,759","$14,522,205","$14,880,580","$15,093,090","$17,207,142","$18,583,713","$19,960,285","$21,336,856",$0
1211,Bojan Bogdanovic,,,,,,,,,,,,"$4,075,250","$4,253,372","$4,392,722","$12,701,375","$12,346,830","$19,665,917","$20,516,729","$20,394,174","$19,550,000","$20,000,000","$19,032,850",$0,$0
1212,Julius Randle,,,,,,,,,,,,"$3,726,355","$3,889,226","$4,016,644","$5,019,150","$10,160,853","$20,822,735","$22,809,775","$21,593,832","$23,760,000","$28,226,880","$30,317,760","$32,408,640",$0
1213,Furkan Aldemir,,,,,,,,,,,,"$3,493,806","$3,332,460",,,,,,,,,,,
1214,Nik Stauskas,,,,,,,,,,,,"$3,413,662","$3,562,913","$3,679,686","$4,605,332","$2,542,136",,,"$583,461","$702,311","$702,311","$702,311",$0,$0
1215,Noah Vonleh,,,,,,,,,,,,"$3,138,117","$3,275,192","$3,382,561","$4,876,140","$1,906,603","$2,313,637","$491,625",,"$1,160,955",,,,
1216,Elfrid Payton,,,,,,,,,,,,"$2,981,024","$3,111,291","$3,213,197","$4,030,981","$3,527,665","$9,254,549","$5,479,173","$2,442,441",,,,,
1217,Doug McDermott,,,,,,,,,,,,"$2,831,988","$2,955,734","$3,052,685","$3,985,805","$8,623,184","$8,483,336","$8,428,908","$14,995,716","$13,750,000","$13,750,000",$0,$0,$0
1218,Zach LaVine,,,,,,,,,,,,"$2,555,846","$2,667,566","$2,754,970","$3,873,577","$22,929,828","$22,557,963","$22,413,234","$21,266,652","$37,096,500","$40,064,220","$43,031,940","$45,999,660","$48,967,380"
1219,TJ Warren,,,,,,,,,,,,"$2,428,143","$2,534,359","$2,617,324","$3,813,957","$13,816,691","$12,794,414","$13,792,759","$14,112,332","$2,628,597",,,,
1220,Adreian Payne,,,,,,,,,,,,"$2,306,557","$2,407,410","$2,486,170","$93,445",,,,,,,,,
1221,Joffrey Lauvergne,,,,,,,,,,,,"$2,225,699","$2,122,916","$2,101,953","$1,843,882",,,,,,,,,
1222,Lucas Nogueira,,,,,,,,,,,,"$2,191,385","$2,287,166","$2,362,098","$3,565,220",,,,,,,,,
1223,Jusuf Nurkic,,,,,,,,,,,,"$2,191,385","$2,287,166","$2,362,098","$3,565,220","$13,065,429","$13,881,823","$14,814,445","$13,087,170","$15,625,000","$16,875,000","$18,125,000","$19,375,000",$0
1224,Zoran Dragic,,,,,,,,,,,,"$2,183,702","$2,181,003",,,,,,,,,,,
1225,James Young,,,,,,,,,,,,"$2,081,734","$2,172,733","$2,243,927","$93,445",,,,,,,,,
1226,Tyler Ennis,,,,,,,,,,,,"$1,977,603","$2,064,111","$2,131,657","$1,843,882",,,,,,,,,
1227,Gary Harris,,,,,,,,,,,,"$1,888,688","$1,971,135","$2,035,762","$3,084,686","$19,423,160","$21,041,705","$22,540,488","$22,828,544","$13,000,000","$13,000,000",$0,$0,$0
1228,Bruno Caboclo,,,,,,,,,,,,"$1,813,051","$1,892,313","$1,954,326","$2,965,134","$829,425","$2,134,678","$2,331,659",,,,,,
1229,Mitch McGary,,,,,,,,,,,,"$1,740,547","$1,816,621","$1,876,135",,,,,,,,,,
1230,Jordan Adams,,,,,,,,,,,,"$1,671,026","$1,744,057","$1,801,190",,,,,,,,,,
1231,Rodney Hood,,,,,,,,,,,,"$1,604,191","$1,674,325","$1,729,195","$2,887,281","$4,083,728","$6,614,689","$11,548,505","$2,442,441",,,,,
1232,Shabazz Napier,,,,,,,,,,,,"$1,539,892","$1,607,274","$1,659,856","$2,856,429","$2,284,071","$2,134,678",,,,,,,
1233,Clint Capela,,,,,,,,,,,,"$1,478,428","$1,543,055","$1,593,616","$2,823,973","$18,570,931","$19,546,246","$20,689,139","$19,198,277","$18,206,896","$20,616,000","$22,265,280",$0,$0
1234,PJ Hairston,,,,,,,,,,,,"$1,429,346","$1,491,798",,,,,,,,,,,
1235,CJ Wilcox,,,,,,,,,,,,"$1,379,667","$1,439,946","$1,487,099","$93,445",,,,,,,,,
1236,Damjan Rudez,,,,,,,,,,,,"$1,367,533","$1,427,306","$1,205,355",,,,,,,,,,
1237,Kyle Anderson,,,,,,,,,,,,"$1,359,676","$1,419,086","$1,465,560","$2,602,819","$10,160,853","$10,495,873","$10,925,129","$10,837,431","$8,780,488","$9,219,512",$0,$0,$0
1238,Jerami Grant,,,,,,,,,,,,"$1,100,092","$1,049,289","$1,205,355","$1,843,882","$9,799,071","$10,811,804","$21,896,005","$21,814,678","$20,955,000","$27,586,207","$29,793,104","$32,000,001","$34,206,898"
1239,Devyn Marble,,,,,,,,,,,,"$1,100,092","$1,049,289",,,,,,,,,,,
1240,Joe Harris,,,,,,,,,,,,"$1,100,092","$1,049,289","$1,205,355","$1,843,882","$9,799,071","$8,868,943","$18,472,446","$18,929,658","$18,642,857","$19,928,571",$0,$0,$0
1241,Damien Inglis,,,,,,,,,,,,"$1,019,434","$1,061,632",,,,,,,,,,,
1242,Grant Jerrett,,,,,,,,,,,,"$1,015,060",,,,,,,,,,,,
1243,Spencer Dinwiddie,,,,,,,,,,,,"$870,248","$1,049,289","$893,381","$1,843,882","$1,947,379","$12,268,755","$13,165,244","$21,064,111","$19,500,000","$20,357,143",$0,$0,$0
1244,Johnny O'Bryant,,,,,,,,,,,,"$745,927","$1,049,289","$482,137","$1,843,882",,,,,,,,,
1245,Joe Ingles,,,,,,,,,,,,"$630,726","$2,607,518","$2,581,770","$16,495,293","$14,752,057","$13,250,832","$11,911,929","$14,217,427","$6,479,000","$11,000,000","$11,000,000",$0,$0
1246,Eric Moreland,,,,,,,,,,,,"$630,726","$1,049,289",,"$2,104,799","$364,359",,,,,,,,
1247,JaKarr Sampson,,,,,,,,,,,,"$630,726","$1,370,247",,"$93,445","$100,487","$2,009,561","$2,164,160",,,,,,
1248,Travis Wear,,,,,,,,,,,,"$630,726",,,"$367,796",,,,,,,,,
1249,Cleanthony Early,,,,,,,,,,,,"$630,726","$1,049,289",,,,,,,,,,,
1250,Patric Young,,,,,,,,,,,,"$630,726",,,,,,,,,,,,
1251,Glenn Robinson III,,,,,,,,,,,,"$630,726","$1,365,843","$1,291,499","$1,843,882","$4,791,746","$2,178,135","$1,339,417",,,,,,
1252,James Ennis,,,,,,,,,,,,"$630,726","$1,172,733","$3,562,842","$3,663,330","$1,906,603","$2,178,135","$3,793,008","$421,107",,,,,
1253,Russ Smith,,,,,,,,,,,,"$630,726","$1,049,289",,,,,,,,,,,
1254,Jarnell Stokes,,,,,,,,,,,,"$630,726","$1,049,289","$184,412",,"$90,837",,,,,,,,
1255,Tarik Black,,,,,,,,,,,,"$630,726","$1,049,289","$7,611,304","$3,979,764",,,,,,,,,
1256,Jordan Clarkson,,,,,,,,,,,,"$630,726","$1,049,289","$15,367,680","$13,986,634","$14,698,607","$15,544,750","$13,218,061","$13,545,221","$13,340,000","$23,487,629","$14,092,577","$14,285,714",$0
1257,Shayne Whittington,,,,,,,,,,,,"$630,726","$1,049,289",,,,,,,,,,,
1258,Nick Johnson,,,,,,,,,,,,"$630,726","$1,049,289","$1,205,355",,,,,,,,,,
1259,KJ McDaniels,,,,,,,,,,,,"$630,726","$3,960,689","$4,098,047","$120,965",,,,,,,,,
1260,Erick Green,,,,,,,,,,,,"$630,726","$247,611",,,,,,,,,,,
1261,Dwight Powell,,,,,,,,,,,,"$630,726","$1,049,289","$10,296,345","$10,890,673","$11,325,277","$11,868,236","$12,735,458","$12,083,957","$11,080,125","$4,000,000","$4,000,000","$4,000,000",$0
1262,Cameron Bairstow,,,,,,,,,,,,"$630,726","$1,049,289",,,,,,,,,,,
1263,Cory Jefferson,,,,,,,,,,,,"$630,726","$450,576",,,,,,,,,,,
1264,Markel Brown,,,,,,,,,,,,"$630,726","$1,049,289",,"$93,445",,,,,,,,,
1265,Lorenzo Brown,,,,,,,,,,,,"$484,954","$276,754",,"$93,445","$940,710",,,,,,,,
1266,Elijah Millsap,,,,,,,,,,,,"$374,725","$438,232",,,,,,,,,,,
1267,Langston Galloway,,,,,,,,,,,,"$367,313","$1,049,289","$6,392,954","$8,064,365","$8,231,220","$8,483,336","$2,331,659","$421,108",,,,,
1268,Tyler Johnson,,,,,,,,,,,,"$348,753","$1,049,289","$6,919,144","$7,041,715","$22,630,411","$211,830","$2,331,659","$280,738",,,,,
1269,Andre Dawkins,,,,,,,,,,,,"$337,776",,,,,,,,,,,,
1270,James Michael McAdoo,,,,,,,,,,,,"$322,780","$1,049,289","$1,205,355","$93,445",,,,,,,,,
1271,JaMychal Green,,,,,,,,,,,,"$304,228","$1,049,289","$1,205,355","$10,322,387","$9,485,502","$5,514,554","$8,275,379","$8,942,900","$8,200,000",,,,
1272,Alex Kirk,,,,,,,,,,,,"$267,130",,,,,,,,,,,,
1273,Kalin Lucas,,,,,,,,,,,,"$215,084",,,,"$761,985",,,,,,,,
1274,Bryce Cotton,,,,,,,,,,,,"$189,216","$123,444",,,,,,,,,,,
1275,Jack Cooley,,,,,,,,,,,,"$189,215",,,"$93,445",,,,,,,,,
1276,Tim Frazier,,,,,,,,,,,,"$133,564","$1,228,285","$2,569,476","$2,419,309","$2,154,353",,"$686,721","$421,108",,,,,
1277,Will Cherry,,,,,,,,,,,,"$132,485",,,,,,,,,,,,
1278,Jabari Brown,,,,,,,,,,,,"$129,853",,,,,,,,,,,,
1279,Drew Gordon,,,,,,,,,,,,"$91,571",,,,,,,,,,,,
1280,David Stockton,,,,,,,,,,,,"$74,202",,,"$233,235",,,,,,,,,
1281,Larry Drew II,,,,,,,,,,,,"$66,780",,,"$269,116",,,,,,,,,
1282,Sim Bhullar,,,,,,,,,,,,"$43,512",,,,,,,,,,,,
1283,David Wear,,,,,,,,,,,,"$37,101",,,,,,,,,,,,
1284,Sean Kilpatrick,,,,,,,,,,,,"$37,101","$398,072","$1,205,355","$5,775,428",,,,,,,,,
1285,Jarell Eddie,,,,,,,,,,,,"$37,101","$433,384","$341,651","$201,112",,,,,,,,,
1286,Karl-Anthony Towns,,,,,,,,,,,,,"$7,082,021","$7,327,506","$7,520,230","$9,218,302","$31,563,796","$33,870,189","$34,518,067","$33,833,400","$36,016,200","$52,150,000","$56,322,000","$60,494,000"
1287,D'Angelo Russell,,,,,,,,,,,,,"$6,336,419","$6,556,221","$6,728,535","$8,254,383","$31,563,796","$32,929,351","$32,732,650","$31,377,750","$17,307,693","$18,692,307",$0,$0
1288,Jahlil Okafor,,,,,,,,,,,,,"$5,690,202","$5,887,468","$6,042,371","$1,842,625","$1,969,467","$2,164,160","$2,322,997",,,,,
1289,Kristaps Porzingis,,,,,,,,,,,,,"$5,130,256","$5,308,267","$5,447,801","$6,699,101","$31,563,796","$33,870,189","$34,518,067","$33,833,400","$36,016,200","$29,268,293","$30,731,707",$0
1290,Nemanja Bjelica,,,,,,,,,,,,,"$4,904,618","$4,671,774","$4,778,136","$7,643,276","$7,895,287","$8,218,185","$2,278,746",,,,,
1291,Mario Hezonja,,,,,,,,,,,,,"$4,645,704","$4,806,813","$4,933,359","$7,643,276","$2,009,561","$2,272,369",,,,,,
1292,Willie Cauley-Stein,,,,,,,,,,,,,"$4,219,561","$4,365,847","$4,480,755","$5,523,000","$2,518,952","$4,712,526","$4,602,412","$155,738",,,,
1293,Emmanuel Mudiay,,,,,,,,,,,,,"$3,851,975","$3,985,515","$4,090,423","$5,049,829","$2,009,561",,"$121,554",,,,,
1294,Stanley Johnson,,,,,,,,,,,,,"$3,528,792","$3,651,213","$3,747,268","$4,633,472","$4,191,153","$4,372,477","$1,493,025","$4,022,164",,,,
1295,Tibor Pleiss,,,,,,,,,,,,,"$3,352,524","$3,442,360",,,,,,,,,,
1296,Frank Kaminsky,,,,,,,,,,,,,"$3,243,902","$3,356,301","$3,444,613","$4,265,938","$5,514,554","$1,996,668","$2,278,746","$2,463,490",,,,
1297,Justise Winslow,,,,,,,,,,,,,"$3,081,491","$3,188,412","$3,272,164","$4,055,552","$15,038,642","$14,942,156","$4,255,990","$4,097,561",,,,
1298,Myles Turner,,,,,,,,,,,,,"$2,828,487","$2,926,547","$3,003,621","$3,874,545","$20,822,735","$20,689,139","$19,630,756","$35,096,500","$20,975,000","$19,928,500",$0,$0
1299,Trey Lyles,,,,,,,,,,,,,"$2,781,105","$2,877,567","$2,953,251","$3,955,982","$6,362,502","$6,321,681","$2,726,493","$2,625,000","$8,000,000","$8,000,000",$0,$0
1300,Devin Booker,,,,,,,,,,,,,"$2,552,686","$2,733,725","$2,805,625","$3,897,324","$31,563,796","$33,870,189","$34,518,067","$33,833,400","$36,016,200","$52,150,000","$56,322,000","$60,494,000"
1301,Cameron Payne,,,,,,,,,,,,,"$2,510,072","$2,597,113","$2,665,401","$4,045,475","$227,069","$2,272,369","$7,088,884","$6,000,000","$6,500,000",$0,$0,$0
1302,Kelly Oubre,,,,,,,,,,,,,"$2,384,315","$2,466,992","$2,531,855","$3,772,991","$18,075,291","$16,522,576","$13,087,170","$12,600,000",,,,
1303,Terry Rozier,,,,,,,,,,,,,"$2,265,263","$2,343,804","$2,405,422","$3,586,917","$23,014,602","$21,723,596","$19,527,436","$21,486,316","$23,205,221","$24,924,126","$26,643,031",$0
1304,Rashad Vaughn,,,,,,,,,,,,,"$2,151,873","$2,226,518","$2,828,962",,,,,,,,,
1305,Sam Dekker,,,,,,,,,,,,,"$2,044,294","$2,115,281","$2,170,846","$3,245,563",,,"$381,709",,,,,
1306,Jerian Grant,,,,,,,,,,,,,"$1,952,361","$2,019,977","$2,073,154","$3,103,538","$227,069","$57,469",,,,,,
1307,Delon Wright,,,,,,,,,,,,,"$1,874,135","$1,939,130","$1,990,124","$2,983,109","$10,959,334","$10,344,569","$9,298,779","$7,804,878","$8,195,122",$0,$0,$0
1308,Justin Anderson,,,,,,,,,,,,,"$1,799,188","$1,861,530","$1,910,577","$2,958,591",,"$143,674","$486,218",,,,,
1309,Bobby Portis,,,,,,,,,,,,,"$1,668,961","$1,726,835","$1,834,223","$2,933,073","$17,352,279","$4,164,263","$4,741,482","$10,843,350","$11,710,818","$12,578,286","$13,445,754",$0
1310,Rondae Hollis-Jefferson,,,,,,,,,,,,,"$1,658,233","$1,715,770","$1,760,918","$2,904,863","$2,892,046","$578,097",,,,,,
1311,Nikola Jokic,,,,,,,,,,,,,"$1,614,178","$1,670,159","$1,779,864","$29,946,649","$31,817,869","$33,955,486","$33,857,499","$33,047,803","$47,607,350","$51,415,938","$55,224,526","$59,033,114"
1312,Tyus Jones,,,,,,,,,,,,,"$1,591,927","$1,647,021","$1,779,864","$2,873,932","$11,702,377","$10,134,394","$9,135,157","$15,000,000","$14,000,000",$0,$0,$0
1313,Sasha Kaun,,,,,,,,,,,,,"$1,584,378","$1,639,325",,,,,,,,,,
1314,Jarell Martin,,,,,,,,,,,,,"$1,528,304","$1,581,223","$1,779,864","$2,841,206",,,,,,,,
1315,Boban Marjanovic,,,,,,,,,,,,,"$1,490,010","$6,919,144","$7,114,294","$11,160,053","$4,048,865","$4,022,888","$3,817,091","$4,101,478",,,,
1316,Jordan Mickey,,,,,,,,,,,,,"$1,453,952","$1,504,376","$1,779,864",,,,,,,,,
1317,Larry Nance Jr,,,,,,,,,,,,,"$1,434,880","$1,484,739","$1,779,864","$2,672,077","$14,723,146","$13,458,389","$11,659,479","$9,672,727","$10,375,000","$11,205,000",$0,$0
1318,RJ Hunter,,,,,,,,,,,,,"$1,426,238","$1,998,093","$93,445","$90,837",,,,,,,,
1319,Josh Huestis,,,,,,,,,,,,,"$1,415,808","$1,464,822","$1,779,864",,,,,,,,,
1320,Chris McCullough,,,,,,,,,,,,,"$1,415,808","$1,464,822","$1,779,864",,,,,,,,,
1321,Kevon Looney,,,,,,,,,,,,,"$1,405,527","$1,454,200","$1,779,864","$1,842,625","$5,164,369","$5,541,734","$5,647,738","$8,000,000","$7,500,000","$8,000,000",$0,$0
1322,Richaun Holmes,,,,,,,,,,,,,"$1,334,801","$1,258,920","$1,779,864","$1,882,033","$5,514,554","$5,753,132","$11,325,310","$11,215,260","$12,046,020","$12,876,780",$0,$0
1323,Joseph Young,,,,,,,,,,,,,"$1,250,399","$1,293,764","$1,779,864",,,,,,,,,
1324,Rakeem Christmas,,,,,,,,,,,,,"$1,250,399","$1,293,764",,,,,,,,,,
1325,Montrezl Harrell,,,,,,,,,,,,,"$1,241,675","$1,284,738","$1,779,864","$7,055,331","$6,940,911","$10,641,113","$10,601,590","$2,463,490","$2,891,467",$0,$0,$0
1326,Walter Tavares,,,,,,,,,,,,,"$1,241,675","$1,236,790",,,,,,,,,,
1327,Raul Neto,,,,,,,,,,,,,"$1,043,007","$1,079,179","$1,779,864","$2,469,366","$2,009,561","$2,164,160","$2,278,746","$2,463,490",,,,
1328,Pierre Jackson,,,,,,,,,,,,,"$931,256","$235,812",,,,,,,,,,
1329,Norman Powell,,,,,,,,,,,,,"$807,089","$1,075,290","$1,779,864","$11,014,783","$11,703,043","$12,489,288","$16,923,066","$16,758,621","$18,000,000","$19,241,379","$20,482,758",$0
1330,Pat Connaughton,,,,,,,,,,,,,"$776,162","$1,075,290","$1,779,864","$1,929,633","$1,993,256","$5,676,034","$5,816,521","$5,728,393","$9,423,869","$9,423,869","$9,423,869",$0
1331,Darrun Hilliard,,,,,,,,,,,,,"$745,005","$1,075,290","$93,445",,,,,,,,,
1332,Treveon Graham,,,,,,,,,,,,,"$651,995","$668,151","$1,587,806","$1,778,650","$1,903,379",,,,,,,
1333,Jonathon Simmons,,,,,,,,,,,,,"$651,995","$1,075,290","$7,620,825","$7,055,331",,,,,,,,
1334,Duje Dukan,,,,,,,,,,,,,"$651,995",,,,,,,,,,,
1335,Luis Montero,,,,,,,,,,,,,"$651,995",,"$93,445",,,,,,,,,
1336,Cliff Alexander,,,,,,,,,,,,,"$651,995",,,,,,,,,,,
1337,TJ McConnell,,,,,,,,,,,,,"$651,995","$1,075,290","$1,779,864","$1,882,033","$4,048,865","$4,022,888","$8,179,481","$8,100,000","$8,700,000","$9,300,000",$0,$0
1338,Josh Richardson,,,,,,,,,,,,,"$651,995","$1,075,290","$1,779,864","$11,014,783","$11,703,043","$12,489,288","$12,667,648","$12,196,094","$2,891,467","$3,051,153",$0,$0
1339,Michael Frazier,,,,,,,,,,,,,"$651,995",,,"$55,701","$92,045",,,,,,,
1340,Anthony Brown,,,,,,,,,,,,,"$651,995","$1,258,720","$93,445",,,,,,,,,
1341,Marcelo Huertas,,,,,,,,,,,,,"$651,995","$1,844,121",,,,,,,,,,
1342,Branden Dawson,,,,,,,,,,,,,"$651,995",,,,,,,,,,,
1343,Maurice Ndour,,,,,,,,,,,,,"$651,995","$668,151",,,,,,,,,,
1344,Salah Mejri,,,,,,,,,,,,,"$651,995","$1,075,290","$1,779,864","$2,467,244",,,,,,,,
1345,Cristiano Felicio,,,,,,,,,,,,,"$651,995","$1,075,290","$9,487,927","$9,960,929","$9,435,591","$8,653,830",,,,,,
1346,Aaron Harrison,,,,,,,,,,,,,"$651,995","$449,091","$211,169",,,,,,,,,
1347,Lamar Patterson,,,,,,,,,,,,,"$651,995","$298,702",,,,,,,,,,
1348,Christian Wood,,,,,,,,,,,,,"$421,874","$1,075,290",,"$1,778,650","$1,903,379","$14,960,401","$14,904,833","$14,317,459",,,,
1349,Scottie Wilbekin,,,,,,,,,,,,,"$248,335",,,,,,,,,,,
1350,Jordan McRae,,,,,,,,,,,,,"$214,773","$1,075,290",,"$90,837","$1,451,729",,,,,,,
1351,Xavier Munford,,,,,,,,,,,,,"$153,406",,"$93,445",,,,,,,,,
1352,Alan Williams,,,,,,,,,,,,,"$141,903","$1,075,290","$7,257,929","$90,837",,,,,,,,
1353,Jonathan Holmes,,,,,,,,,,,,,"$124,167",,,,,,,,,,,
1354,Alex Stepheson,,,,,,,,,,,,,"$115,055",,,,,,,,,,,
1355,Keith Appling,,,,,,,,,,,,,"$76,704",,,,,,,,,,,
1356,Bryce Dejean-Jones,,,,,,,,,,,,,"$76,704",,,,,,,,,,,
1357,Axel Toupane,,,,,,,,,,,,,"$76,704","$1,201,794",,,,"$226,284",,,,,,
1358,Briante Weber,,,,,,,,,,,,,"$76,702","$766,474","$194,001",,,,,,,,,
1359,Coty Clarke,,,,,,,,,,,,,"$76,703",,,,,,,,,,,
1360,JJ O'Brien,,,,,,,,,,,,,"$38,351",,,,,,,,,,,
1361,Thanasis Antetokounmpo,,,,,,,,,,,,,"$38,351",,,,"$1,672,409","$1,955,805","$1,885,879","$1,878,720","$2,346,614",$0,$0,$0
1362,John Holland,,,,,,,,,,,,,"$11,505",,"$93,445","$90,837",,,,,,,,
1363,Alex Abrines,,,,,,,,,,,,,,"$7,370,049","$6,925,273","$4,312,742",,,,,,,,
1364,Ben Simmons,,,,,,,,,,,,,,"$7,257,429","$7,462,167","$7,566,278","$9,386,344","$35,124,641","$35,994,012","$35,448,672","$37,893,408","$40,338,144",$0,$0
1365,Brandon Ingram,,,,,,,,,,,,,,"$6,493,373","$6,676,568","$6,769,731","$8,404,848","$31,361,286","$32,137,511","$31,650,600","$33,833,400","$36,016,200",$0,$0
1366,Jaylen Brown,,,,,,,,,,,,,,"$5,831,112","$5,995,629","$6,079,297","$7,559,612","$28,775,279","$29,183,222","$29,776,785","$31,830,357","$52,150,000","$56,322,000","$60,494,000"
1367,Dragan Bender,,,,,,,,,,,,,,"$5,257,369","$5,405,705","$5,481,146","$219,448",,,,,,,
1368,Kris Dunn,,,,,,,,,,,,,,"$4,760,931","$4,895,182","$4,963,425","$6,186,674","$5,479,173","$5,799,175","$1,000,001","$2,586,484",$0,$0,$0
1369,Buddy Hield,,,,,,,,,,,,,,"$4,324,096","$4,446,062","$4,508,074","$5,623,534","$28,656,546","$25,163,613","$21,177,750","$19,279,841",$0,$0,$0
1370,Jamal Murray,,,,,,,,,,,,,,"$3,947,452","$4,058,779","$4,115,375","$5,141,765","$31,361,286","$32,137,511","$31,650,600","$33,833,400","$36,016,200",$0,$0
1371,Marquese Chriss,,,,,,,,,,,,,,"$3,616,248","$3,718,237","$3,770,087",,"$2,096,502","$1,410,033","$2,193,920",,,,
1372,Mindaugas Kuzminskas,,,,,,,,,,,,,,"$3,562,842","$3,663,330",,,,,,,,,
1373,Tomas Satoransky,,,,,,,,,,,,,,"$3,529,418","$3,628,964","$3,679,575","$11,568,186","$11,493,966","$10,905,975",,,,,
1374,Jakob Poeltl,,,,,,,,,,,,,,"$3,324,287","$3,418,049","$3,465,720","$4,343,721","$9,312,241","$9,542,728","$9,398,148","$20,000,000","$20,000,000","$20,000,000","$20,000,000"
1375,Thon Maker,,,,,,,,,,,,,,"$3,157,873","$3,733,943","$3,292,158","$4,129,429","$1,996,668",,,,,,
1376,Malcolm Delaney,,,,,,,,,,,,,,"$3,073,536","$3,024,137",,,,,,,,,
1377,Domantas Sabonis,,,,,,,,,,,,,,"$3,000,017","$3,084,619","$3,127,628","$4,083,053","$22,758,053","$20,176,055","$21,100,000","$30,600,000","$41,800,000","$44,936,000","$48,072,000"
1378,Dario Saric,,,,,,,,,,,,,,"$2,850,126","$2,930,461","$2,971,282","$4,028,025","$10,631,918","$9,280,985","$9,240,000","$2,709,849",$0,$0,$0
1379,Taurean Prince,,,,,,,,,,,,,,"$2,850,126","$2,930,461","$2,971,282","$4,028,025","$14,080,108","$14,542,437","$7,100,000","$4,516,000",$0,$0,$0
1380,Georgios Papagiannis,,,,,,,,,,,,,,"$2,707,465","$3,008,117","$2,822,697",,,,,,,,
